docid	date	num_chunks	fraction_compared	filtered	time_radius	chunks_used	precocity	novelty	transience
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	1.0	False	20	1.0	-0.002398569678036836	0.21862322797615122	0.22102179765418803
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	1.0	False	20	0.25	-0.0004114726751688197	0.2160907035118212	0.21650217618698997
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	0.05	True	10	1.0	0.0063519152342632074	0.17295348713456518	0.16660157190030195
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	0.05	True	10	0.25	0.00940281458139701	0.17255638558228212	0.16315357100088512
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	0.05	True	20	1.0	0.0031690517257867306	0.17045088216007367	0.16728183043428693
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	0.05	True	20	0.25	0.005379918211738985	0.16760503766727236	0.1622251194555334
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	0.05	False	10	1.0	0.006703344090545725	0.17295348713456518	0.1662501430440194
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	0.05	False	10	0.25	0.00977145146505358	0.17255638558228212	0.16278493411722852
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	0.05	False	20	1.0	0.0033447661539279944	0.17045088216007367	0.1671061160061457
9c6f2271126ee632286fbe80b6d0cab8fecd6c03	1920	14	0.05	False	20	0.25	0.005585351570009091	0.16760503766727236	0.16201968609726328
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	1.0	True	10	1.0	0.00036941100546889773	0.21631782807652328	0.21594841707105436
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	1.0	True	10	0.25	0.0022128661024616164	0.2169884401983956	0.21477557409593398
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	1.0	True	20	1.0	-8.925974727522695e-05	0.2164606078377634	0.21654986758503864
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	1.0	True	20	0.25	0.002331504525237537	0.21748131756890612	0.21514981304366856
0ee4b24b80d69439174b4cea87a4ec76fbd89908	1920	23	1.0	False	10	1.0	0.00038507650123975975	0.21631782807652328	0.21593275157528347
